"order_id","order_date","store_id"
"R_0041529",2016-07-15,"TW_10273"
"R_0003218",2016-07-08,"TW_10249"
"R_0044773",2016-09-23,"TW_10259"
"R_0007304",2016-02-19,"TW_10248"
"R_0033750",2016-08-12,"TW_10270"
"R_0042449",2016-01-22,"TW_10254"
"R_0001503",2016-05-06,"TW_10237"
"R_0021274",2016-07-08,"TW_10257"
"R_0006997",2016-04-29,"TW_10267"
"R_0036917",2016-07-08,"TW_10240"
"R_0031733",2016-04-01,"TW_10291"
"R_0038078",2016-03-11,"TW_10246"
"R_0012590",2016-09-09,"TW_10253"
"R_0016293",2016-02-12,"TW_10272"
"R_0024868",2016-07-22,"TW_10270"
"R_0037873",2016-09-16,"TW_10242"
"R_0020616",2016-03-25,"TW_10237"
"R_0001008",2016-01-29,"TW_10251"
"R_0019357",2016-03-18,"TW_10242"
"R_0029579",2016-06-24,"TW_10257"
"R_0001050",2016-09-23,"TW_10279"
"R_0021899",2016-01-08,"TW_10248"
"R_0015377",2016-03-18,"TW_10244"
"R_0011927",2016-09-16,"TW_10276"
"R_0002922",2016-09-02,"TW_10259"
"R_0001990",2016-03-25,"TW_10240"
"R_0016265",2016-04-22,"TW_10268"
"R_0011475",2016-04-01,"TW_10260"
"R_0015261",2016-04-01,"TW_10264"
"R_0010996",2016-03-25,"TW_10276"
"R_0043785",2016-04-15,"TW_10269"
"R_0025332",2016-03-18,"TW_10257"
"R_0014957",2016-09-02,"TW_10234"
"R_0044020",2016-01-15,"TW_10243"
"R_0016448",2016-06-10,"TW_10265"
"R_0021052",2016-09-23,"TW_10256"
"R_0023345",2016-07-29,"TW_10258"
"R_0012384",2016-04-15,"TW_10232"
"R_0017863",2016-06-03,"TW_10260"
"R_0018177",2016-01-15,"TW_10240"
"R_0027538",2016-03-11,"TW_10262"
"R_0011501",2016-07-08,"TW_10251"
"R_0042507",2016-02-26,"TW_10279"
"R_0014638",2016-07-29,"TW_10236"
"R_0030545",2016-04-01,"TW_10279"
"R_0018838",2016-08-12,"TW_10268"
"R_0029031",2016-04-01,"TW_10246"
"R_0038660",2016-09-16,"TW_10255"
"R_0022269",2016-09-30,"TW_10274"
"R_0011216",2016-02-26,"TW_10238"
"R_0040151",2016-05-13,"TW_10235"
"R_0028064",2016-04-29,"TW_10291"
"R_0016331",2016-05-06,"TW_10239"
"R_0012371",2016-07-08,"TW_10257"
"R_0003294",2016-02-26,"TW_10275"
"R_0044346",2016-07-15,"TW_10245"
"R_0016380",2016-02-12,"TW_10275"
"R_0015887",2016-05-27,"TW_10233"
"R_0021144",2016-07-29,"TW_10238"
"R_0036210",2016-06-10,"TW_10247"
"R_0012084",2016-02-12,"TW_10278"
"R_0001286",2016-02-26,"TW_10246"
"R_0028052",2016-03-04,"TW_10263"
"R_0005286",2016-09-23,"TW_10253"
"R_0000863",2016-05-27,"TW_10257"
"R_0015572",2016-07-08,"TW_10235"
"R_0027973",2016-02-26,"TW_10264"
"R_0011554",2016-06-03,"TW_10237"
"R_0014335",2016-05-20,"TW_10250"
"R_0031481",2016-04-22,"TW_10271"
"R_0011590",2016-06-24,"TW_10232"
"R_0035006",2016-02-19,"TW_10267"
"R_0032735",2016-01-15,"TW_10245"
"R_0044588",2016-04-08,"TW_10235"
"R_0040252",2016-09-02,"TW_10271"
"R_0004996",2016-04-29,"TW_10246"
"R_0003090",2016-09-09,"TW_10266"
"R_0005883",2016-05-20,"TW_10241"
"R_0022015",2016-03-11,"TW_10274"
"R_0014433",2016-05-20,"TW_10271"
"R_0008170",2016-09-30,"TW_10233"
"R_0013119",2016-01-22,"TW_10252"
"R_0015105",2016-07-29,"TW_10257"
"R_0025556",2016-09-30,"TW_10291"
"R_0005866",2016-03-11,"TW_10265"
"R_0031268",2016-01-22,"TW_10257"
"R_0035169",2016-01-08,"TW_10252"
"R_0001893",2016-05-20,"TW_10267"
"R_0018948",2016-06-03,"TW_10262"
"R_0002108",2016-01-01,"TW_10259"
"R_0000114",2016-07-15,"TW_10250"
"R_0023104",2016-02-19,"TW_10276"
"R_0040938",2016-07-15,"TW_10238"
"R_0036236",2016-09-23,"TW_10268"
"R_0006931",2016-04-22,"TW_10261"
"R_0009024",2016-06-17,"TW_10244"
"R_0012462",2016-04-08,"TW_10267"
"R_0006789",2016-06-17,"TW_10247"
"R_0006598",2016-07-22,"TW_10261"
"R_0005089",2016-06-10,"TW_10253"
"R_0000905",2016-05-20,"TW_10262"
"R_0035882",2016-07-22,"TW_10246"
"R_0010979",2016-07-15,"TW_10238"
"R_0043760",2016-04-01,"TW_10263"
"R_0030116",2016-09-23,"TW_10291"
"R_0016895",2016-01-01,"TW_10252"
"R_0016961",2016-06-24,"TW_10238"
"R_0011245",2016-09-30,"TW_10243"
"R_0039097",2016-01-01,"TW_10239"
"R_0029373",2016-02-26,"TW_10263"
"R_0011039",2016-04-01,"TW_10234"
"R_0002061",2016-05-20,"TW_10248"
"R_0031272",2016-04-29,"TW_10232"
"R_0013994",2016-02-26,"TW_10256"
"R_0009813",2016-09-16,"TW_10258"
"R_0030142",2016-09-02,"TW_10240"
"R_0006655",2016-05-13,"TW_10259"
"R_0030667",2016-03-25,"TW_10256"
"R_0022680",2016-05-13,"TW_10237"
"R_0015115",2016-01-22,"TW_10267"
"R_0023549",2016-09-16,"TW_10246"
"R_0020846",2016-04-08,"TW_10263"
"R_0040924",2016-04-01,"TW_10265"
"R_0003864",2016-01-22,"TW_10251"
"R_0027470",2016-07-15,"TW_10235"
"R_0000699",2016-01-01,"TW_10253"
"R_0027888",2016-01-15,"TW_10254"
"R_0008031",2016-04-22,"TW_10243"
"R_0010948",2016-03-04,"TW_10275"
"R_0003340",2016-03-25,"TW_10266"
"R_0044859",2016-05-20,"TW_10268"
"R_0030186",2016-06-03,"TW_10262"
"R_0040403",2016-02-19,"TW_10245"
"R_0025001",2016-08-12,"TW_10239"
"R_0023403",2016-06-03,"TW_10247"
"R_0003285",2016-08-05,"TW_10253"
"R_0037705",2016-04-08,"TW_10270"
"R_0015348",2016-01-29,"TW_10261"
"R_0034578",2016-08-19,"TW_10269"
"R_0018863",2016-05-20,"TW_10261"
"R_0000404",2016-07-15,"TW_10233"
"R_0030355",2016-02-26,"TW_10261"
"R_0015076",2016-09-09,"TW_10246"
"R_0005744",2016-09-16,"TW_10262"
"R_0033936",2016-08-19,"TW_10232"
"R_0034066",2016-09-23,"TW_10276"
"R_0004902",2016-01-15,"TW_10251"
"R_0011869",2016-05-13,"TW_10248"
"R_0001182",2016-06-10,"TW_10264"
"R_0005230",2016-04-08,"TW_10235"
"R_0039996",2016-01-29,"TW_10245"
"R_0035317",2016-04-15,"TW_10244"
"R_0032501",2016-03-25,"TW_10242"
"R_0003149",2016-06-17,"TW_10265"
"R_0010365",2016-08-12,"TW_10238"
"R_0003048",2016-09-23,"TW_10243"
"R_0032377",2016-04-08,"TW_10239"
"R_0001178",2016-06-10,"TW_10246"
"R_0008283",2016-03-18,"TW_10271"
"R_0039453",2016-07-22,"TW_10278"
"R_0001873",2016-02-19,"TW_10269"
"R_0024518",2016-03-11,"TW_10242"
"R_0024610",2016-05-13,"TW_10245"
"R_0021214",2016-03-11,"TW_10291"
"R_0036108",2016-03-18,"TW_10242"
"R_0002353",2016-03-18,"TW_10246"
"R_0019810",2016-05-06,"TW_10263"
"R_0003075",2016-05-06,"TW_10271"
"R_0011451",2016-04-29,"TW_10238"
"R_0039303",2016-02-12,"TW_10238"
"R_0039656",2016-05-06,"TW_10269"
"R_0009628",2016-07-22,"TW_10255"
"R_0008941",2016-05-13,"TW_10264"
"R_0021761",2016-09-30,"TW_10273"
"R_0017395",2016-09-09,"TW_10245"
"R_0034045",2016-03-18,"TW_10248"
"R_0027323",2016-07-08,"TW_10240"
"R_0043297",2016-06-10,"TW_10250"
"R_0010432",2016-09-30,"TW_10252"
"R_0012210",2016-03-18,"TW_10254"
"R_0041851",2016-09-30,"TW_10241"
"R_0039622",2016-07-01,"TW_10256"
"R_0010540",2016-01-29,"TW_10260"
"R_0044689",2016-04-08,"TW_10238"
"R_0044468",2016-08-05,"TW_10273"
"R_0031474",2016-03-04,"TW_10235"
"R_0033131",2016-06-24,"TW_10243"
"R_0022453",2016-07-08,"TW_10261"
"R_0020542",2016-03-11,"TW_10257"
"R_0020844",2016-02-12,"TW_10232"
"R_0018692",2016-09-30,"TW_10269"
"R_0035073",2016-02-19,"TW_10269"
"R_0032794",2016-03-25,"TW_10263"
"R_0015787",2016-01-08,"TW_10253"
"R_0043597",2016-03-25,"TW_10262"
"R_0042582",2016-01-29,"TW_10252"
"R_0037185",2016-09-16,"TW_10261"
"R_0040858",2016-09-09,"TW_10246"
"R_0037394",2016-04-08,"TW_10245"
"R_0039504",2016-01-29,"TW_10266"
"R_0017157",2016-04-08,"TW_10253"
"R_0039888",2016-06-10,"TW_10237"
"R_0036152",2016-01-01,"TW_10243"
"R_0022792",2016-05-20,"TW_10259"
"R_0000346",2016-03-11,"TW_10232"
"R_0001837",2016-06-24,"TW_10255"
"R_0038774",2016-09-09,"TW_10258"
"R_0001726",2016-07-01,"TW_10246"
"R_0024005",2016-08-12,"TW_10245"
"R_0030010",2016-09-16,"TW_10258"
"R_0030418",2016-06-24,"TW_10270"
"R_0021703",2016-05-06,"TW_10291"
"R_0029110",2016-09-02,"TW_10250"
"R_0020303",2016-04-22,"TW_10262"
"R_0030591",2016-04-15,"TW_10234"
"R_0013454",2016-07-29,"TW_10240"
"R_0011711",2016-06-10,"TW_10271"
"R_0005949",2016-03-18,"TW_10253"
"R_0031842",2016-04-08,"TW_10265"
"R_0000093",2016-02-05,"TW_10263"
"R_0035553",2016-03-04,"TW_10242"
"R_0035382",2016-05-13,"TW_10244"
"R_0015776",2016-01-08,"TW_10255"
"R_0008364",2016-01-01,"TW_10234"
"R_0006584",2016-07-29,"TW_10275"
"R_0018417",2016-06-10,"TW_10261"
"R_0025904",2016-08-26,"TW_10291"
"R_0030100",2016-01-15,"TW_10236"
"R_0001704",2016-06-03,"TW_10291"
"R_0015879",2016-04-08,"TW_10253"
"R_0007660",2016-07-15,"TW_10278"
"R_0007013",2016-04-15,"TW_10255"
"R_0006024",2016-09-16,"TW_10270"
"R_0043261",2016-03-11,"TW_10257"
"R_0015733",2016-08-05,"TW_10261"
"R_0020113",2016-06-17,"TW_10260"
"R_0011925",2016-01-15,"TW_10249"
"R_0036165",2016-05-13,"TW_10257"
"R_0041919",2016-01-29,"TW_10274"
"R_0023181",2016-04-29,"TW_10243"
"R_0007932",2016-05-27,"TW_10269"
"R_0013407",2016-08-19,"TW_10264"
"R_0017436",2016-04-08,"TW_10264"
"R_0038116",2016-06-10,"TW_10269"
"R_0020987",2016-09-09,"TW_10238"
"R_0006036",2016-03-11,"TW_10267"
"R_0009507",2016-09-09,"TW_10269"
"R_0014912",2016-01-29,"TW_10252"
"R_0015491",2016-05-20,"TW_10235"
"R_0013734",2016-09-09,"TW_10254"
"R_0001003",2016-04-22,"TW_10275"
"R_0037711",2016-03-11,"TW_10255"
"R_0015103",2016-04-29,"TW_10256"
"R_0036253",2016-02-12,"TW_10260"
"R_0030794",2016-06-10,"TW_10238"
"R_0014264",2016-05-06,"TW_10278"
"R_0032174",2016-05-27,"TW_10265"
"R_0018999",2016-09-23,"TW_10274"
"R_0010877",2016-09-02,"TW_10239"
"R_0009373",2016-09-30,"TW_10269"
"R_0019177",2016-05-20,"TW_10234"
"R_0004125",2016-05-20,"TW_10239"
"R_0021844",2016-08-12,"TW_10267"
"R_0035708",2016-03-25,"TW_10254"
"R_0031667",2016-06-10,"TW_10244"
"R_0001850",2016-09-02,"TW_10254"
"R_0028303",2016-01-15,"TW_10274"
"R_0010556",2016-09-30,"TW_10259"
"R_0044061",2016-05-13,"TW_10251"
"R_0016235",2016-02-05,"TW_10264"
"R_0033729",2016-07-08,"TW_10248"
"R_0030990",2016-09-09,"TW_10241"
"R_0040496",2016-07-29,"TW_10276"
"R_0038639",2016-02-26,"TW_10261"
"R_0016958",2016-08-12,"TW_10252"
"R_0035387",2016-06-03,"TW_10235"
"R_0021219",2016-09-02,"TW_10255"
"R_0026037",2016-07-29,"TW_10257"
"R_0034573",2016-06-10,"TW_10248"
"R_0013858",2016-08-12,"TW_10291"
"R_0014546",2016-01-01,"TW_10247"
"R_0028915",2016-01-15,"TW_10260"
"R_0036639",2016-03-18,"TW_10232"
"R_0015186",2016-05-13,"TW_10266"
"R_0029792",2016-04-01,"TW_10247"
"R_0020728",2016-07-15,"TW_10243"
"R_0038055",2016-01-22,"TW_10251"
"R_0020538",2016-01-08,"TW_10271"
"R_0011765",2016-06-17,"TW_10237"
"R_0005122",2016-06-17,"TW_10241"
"R_0011718",2016-07-08,"TW_10232"
"R_0011185",2016-04-22,"TW_10245"
"R_0033501",2016-06-03,"TW_10291"
"R_0038427",2016-08-19,"TW_10276"
"R_0025334",2016-01-08,"TW_10271"
"R_0003345",2016-04-22,"TW_10273"
"R_0044831",2016-07-01,"TW_10245"
"R_0013584",2016-05-13,"TW_10278"
"R_0028113",2016-03-18,"TW_10250"
"R_0042256",2016-05-13,"TW_10261"
"R_0044957",2016-08-12,"TW_10253"
"R_0004228",2016-06-03,"TW_10245"
"R_0020602",2016-02-26,"TW_10265"
"R_0033635",2016-02-05,"TW_10251"
"R_0015888",2016-06-24,"TW_10250"
"R_0013025",2016-03-25,"TW_10274"
"R_0018364",2016-09-30,"TW_10239"
"R_0012756",2016-05-27,"TW_10279"
"R_0013533",2016-04-08,"TW_10274"
"R_0015270",2016-02-19,"TW_10271"
"R_0029693",2016-04-08,"TW_10246"
"R_0027234",2016-05-06,"TW_10271"
"R_0026202",2016-04-08,"TW_10253"
"R_0006877",2016-09-30,"TW_10267"
"R_0039209",2016-09-30,"TW_10249"
"R_0023894",2016-07-15,"TW_10240"
"R_0027664",2016-07-22,"TW_10247"
"R_0037897",2016-09-16,"TW_10267"
"R_0007269",2016-08-19,"TW_10291"
"R_0030475",2016-04-08,"TW_10263"
"R_0004078",2016-01-01,"TW_10274"
"R_0037598",2016-03-18,"TW_10275"
"R_0014812",2016-05-06,"TW_10250"
"R_0032512",2016-02-12,"TW_10270"
"R_0035922",2016-06-10,"TW_10272"
"R_0015815",2016-04-29,"TW_10265"
"R_0008992",2016-01-29,"TW_10259"
"R_0036430",2016-09-16,"TW_10232"
"R_0000900",2016-01-08,"TW_10262"
"R_0043650",2016-06-10,"TW_10250"
"R_0031158",2016-09-02,"TW_10270"
"R_0044400",2016-02-19,"TW_10244"
"R_0036679",2016-01-29,"TW_10248"
"R_0002920",2016-07-01,"TW_10255"
"R_0006216",2016-06-10,"TW_10276"
"R_0029315",2016-06-17,"TW_10248"
"R_0003643",2016-07-08,"TW_10249"
"R_0013434",2016-09-23,"TW_10244"
"R_0027464",2016-06-24,"TW_10262"
"R_0012443",2016-02-12,"TW_10232"
"R_0034218",2016-01-29,"TW_10269"
"R_0041841",2016-09-16,"TW_10242"
"R_0020085",2016-08-26,"TW_10278"
"R_0028977",2016-09-02,"TW_10239"
"R_0017616",2016-03-04,"TW_10237"
"R_0035761",2016-02-19,"TW_10270"
"R_0024906",2016-06-17,"TW_10244"
"R_0000212",2016-07-15,"TW_10254"
"R_0015329",2016-09-23,"TW_10243"
"R_0027786",2016-06-03,"TW_10232"
"R_0026592",2016-02-19,"TW_10246"
"R_0016480",2016-09-30,"TW_10235"
"R_0004940",2016-09-16,"TW_10242"
"R_0040532",2016-08-19,"TW_10271"
"R_0044155",2016-05-06,"TW_10262"
"R_0035952",2016-08-19,"TW_10251"
"R_0035522",2016-09-02,"TW_10263"
"R_0003870",2016-03-18,"TW_10257"
"R_0015800",2016-01-29,"TW_10270"
"R_0029153",2016-08-19,"TW_10259"
"R_0042491",2016-09-02,"TW_10245"
"R_0030689",2016-09-09,"TW_10278"
"R_0020882",2016-02-05,"TW_10246"
"R_0027230",2016-06-10,"TW_10256"
"R_0022318",2016-05-27,"TW_10274"
"R_0032634",2016-02-12,"TW_10275"
"R_0015591",2016-03-04,"TW_10252"
"R_0041563",2016-01-08,"TW_10256"
"R_0037289",2016-08-26,"TW_10258"
"R_0016093",2016-05-27,"TW_10261"
"R_0001118",2016-02-19,"TW_10267"
"R_0027173",2016-02-12,"TW_10253"
"R_0031674",2016-01-08,"TW_10233"
"R_0020874",2016-06-24,"TW_10278"
"R_0032920",2016-01-22,"TW_10254"
"R_0041883",2016-04-29,"TW_10235"
"R_0022446",2016-04-22,"TW_10259"
"R_0014243",2016-02-26,"TW_10241"
"R_0024778",2016-04-22,"TW_10263"
"R_0028892",2016-08-19,"TW_10265"
"R_0026744",2016-09-23,"TW_10238"
"R_0006577",2016-07-22,"TW_10261"
"R_0045088",2016-05-06,"TW_10261"
"R_0044851",2016-05-06,"TW_10275"
"R_0007494",2016-06-24,"TW_10272"
"R_0013096",2016-09-16,"TW_10264"
"R_0003007",2016-09-30,"TW_10275"
"R_0024586",2016-03-18,"TW_10247"
"R_0003296",2016-07-15,"TW_10260"
"R_0021124",2016-09-23,"TW_10272"
"R_0033801",2016-03-18,"TW_10264"
"R_0028984",2016-03-18,"TW_10254"
"R_0028465",2016-08-26,"TW_10276"
"R_0039775",2016-06-24,"TW_10244"
"R_0028824",2016-01-29,"TW_10240"
"R_0035449",2016-02-19,"TW_10237"
"R_0014541",2016-04-15,"TW_10244"
"R_0032741",2016-02-12,"TW_10245"
"R_0024811",2016-07-15,"TW_10275"
"R_0016248",2016-07-29,"TW_10237"
"R_0025370",2016-02-05,"TW_10275"
"R_0040285",2016-07-29,"TW_10278"
"R_0009275",2016-07-22,"TW_10268"
"R_0037801",2016-07-01,"TW_10241"
"R_0017836",2016-03-11,"TW_10252"
"R_0019284",2016-07-01,"TW_10244"
"R_0009834",2016-02-26,"TW_10259"
"R_0006876",2016-06-03,"TW_10232"
"R_0010715",2016-05-13,"TW_10267"
"R_0025975",2016-01-01,"TW_10268"
"R_0016267",2016-02-19,"TW_10267"
"R_0001438",2016-08-19,"TW_10270"
"R_0019533",2016-07-08,"TW_10244"
"R_0017037",2016-02-12,"TW_10234"
"R_0002448",2016-09-23,"TW_10270"
"R_0015467",2016-09-30,"TW_10254"
"R_0006919",2016-06-03,"TW_10260"
"R_0041653",2016-04-08,"TW_10275"
"R_0038090",2016-04-08,"TW_10276"
"R_0030899",2016-08-19,"TW_10278"
"R_0012481",2016-07-08,"TW_10269"
"R_0038159",2016-03-25,"TW_10248"
"R_0025372",2016-05-27,"TW_10238"
"R_0014279",2016-08-12,"TW_10271"
"R_0032469",2016-09-30,"TW_10275"
"R_0040374",2016-08-05,"TW_10275"
"R_0040515",2016-09-09,"TW_10263"
"R_0025121",2016-07-29,"TW_10246"
"R_0040093",2016-06-03,"TW_10245"
"R_0019417",2016-06-10,"TW_10266"
"R_0037518",2016-05-20,"TW_10264"
"R_0006755",2016-06-17,"TW_10279"
"R_0010532",2016-01-15,"TW_10291"
"R_0017435",2016-02-05,"TW_10267"
"R_0014280",2016-07-08,"TW_10278"
"R_0022005",2016-04-15,"TW_10236"
"R_0037154",2016-02-26,"TW_10267"
"R_0006204",2016-09-02,"TW_10237"
"R_0040398",2016-06-24,"TW_10239"
"R_0006511",2016-04-01,"TW_10256"
"R_0008227",2016-06-10,"TW_10256"
"R_0041449",2016-06-10,"TW_10267"
"R_0009520",2016-08-05,"TW_10254"
"R_0006238",2016-04-08,"TW_10268"
"R_0027022",2016-02-05,"TW_10249"
"R_0043638",2016-02-05,"TW_10262"
"R_0027189",2016-05-13,"TW_10291"
"R_0009937",2016-07-22,"TW_10240"
"R_0040182",2016-09-16,"TW_10278"
"R_0042156",2016-01-08,"TW_10238"
"R_0011156",2016-01-22,"TW_10249"
"R_0044269",2016-07-22,"TW_10240"
"R_0022423",2016-04-29,"TW_10270"
"R_0036796",2016-03-04,"TW_10273"
"R_0023393",2016-06-17,"TW_10276"
"R_0007357",2016-07-01,"TW_10253"
"R_0002879",2016-06-17,"TW_10242"
"R_0013329",2016-04-01,"TW_10242"
"R_0030467",2016-06-17,"TW_10279"
"R_0024619",2016-07-08,"TW_10270"
"R_0017561",2016-01-15,"TW_10249"
"R_0011463",2016-07-15,"TW_10254"
"R_0036047",2016-01-29,"TW_10249"
"R_0013266",2016-06-24,"TW_10247"
"R_0015895",2016-06-24,"TW_10256"
"R_0008892",2016-03-18,"TW_10243"
"R_0028708",2016-08-26,"TW_10270"
"R_0014326",2016-06-03,"TW_10278"
"R_0011544",2016-07-22,"TW_10250"
"R_0005562",2016-03-11,"TW_10257"
"R_0002745",2016-02-05,"TW_10251"
"R_0018794",2016-07-15,"TW_10273"
"R_0043532",2016-01-01,"TW_10242"
"R_0002001",2016-05-06,"TW_10279"
"R_0026076",2016-03-25,"TW_10236"
"R_0027033",2016-07-22,"TW_10275"
"R_0014839",2016-07-08,"TW_10242"
"R_0026862",2016-07-01,"TW_10249"
"R_0021074",2016-09-23,"TW_10267"
"R_0019983",2016-07-15,"TW_10257"
"R_0022083",2016-01-08,"TW_10259"
"R_0001683",2016-06-10,"TW_10243"
"R_0040130",2016-09-09,"TW_10240"
"R_0019014",2016-03-18,"TW_10249"
"R_0010662",2016-05-06,"TW_10278"
"R_0039003",2016-02-05,"TW_10268"
"R_0025328",2016-07-22,"TW_10268"
"R_0007639",2016-08-05,"TW_10250"
"R_0006403",2016-02-05,"TW_10247"
"R_0031609",2016-07-15,"TW_10242"
"R_0027663",2016-07-22,"TW_10242"
"R_0041135",2016-01-01,"TW_10258"
"R_0021669",2016-01-08,"TW_10244"
"R_0002583",2016-09-09,"TW_10266"
"R_0003066",2016-04-08,"TW_10268"
"R_0003943",2016-07-01,"TW_10291"
"R_0017183",2016-08-19,"TW_10256"
"R_0033663",2016-04-22,"TW_10264"
"R_0002782",2016-04-08,"TW_10251"
"R_0015398",2016-04-08,"TW_10234"
"R_0043318",2016-08-26,"TW_10252"
"R_0014189",2016-04-08,"TW_10241"
"R_0044849",2016-08-26,"TW_10263"
"R_0032360",2016-06-03,"TW_10233"
"R_0029150",2016-01-22,"TW_10278"
"R_0032998",2016-04-22,"TW_10260"
"R_0042839",2016-01-08,"TW_10259"
"R_0030288",2016-03-04,"TW_10252"
"R_0030926",2016-09-09,"TW_10246"
"R_0012772",2016-04-08,"TW_10258"
"R_0000545",2016-09-23,"TW_10273"
"R_0008513",2016-09-30,"TW_10267"
"R_0036050",2016-02-26,"TW_10239"
"R_0017941",2016-04-22,"TW_10249"
"R_0043590",2016-06-24,"TW_10271"
"R_0036297",2016-05-06,"TW_10274"
"R_0036911",2016-03-18,"TW_10278"
"R_0024439",2016-05-13,"TW_10261"
"R_0019722",2016-07-22,"TW_10238"
"R_0033088",2016-01-08,"TW_10248"
"R_0041140",2016-02-05,"TW_10239"
"R_0010737",2016-06-10,"TW_10244"
"R_0024398",2016-03-25,"TW_10268"
"R_0032478",2016-03-11,"TW_10257"
"R_0030806",2016-09-09,"TW_10238"
"R_0007134",2016-02-26,"TW_10264"
"R_0006030",2016-08-19,"TW_10236"
"R_0032418",2016-01-01,"TW_10291"
"R_0020448",2016-01-22,"TW_10265"
"R_0024588",2016-04-22,"TW_10270"
"R_0028066",2016-07-29,"TW_10236"
"R_0007187",2016-03-04,"TW_10260"
"R_0034936",2016-04-08,"TW_10262"
"R_0000084",2016-09-23,"TW_10260"
"R_0019368",2016-02-26,"TW_10268"
"R_0038794",2016-05-06,"TW_10232"
"R_0025450",2016-01-15,"TW_10273"
"R_0023284",2016-09-23,"TW_10242"
"R_0002335",2016-02-05,"TW_10271"
"R_0028715",2016-03-25,"TW_10244"
"R_0009408",2016-09-23,"TW_10279"
"R_0032302",2016-02-12,"TW_10258"
"R_0000961",2016-01-29,"TW_10258"
"R_0015631",2016-09-09,"TW_10237"
"R_0018608",2016-06-24,"TW_10259"
"R_0010231",2016-04-29,"TW_10274"
"R_0036826",2016-04-15,"TW_10239"
"R_0005382",2016-07-22,"TW_10243"
"R_0029527",2016-02-19,"TW_10255"
"R_0016926",2016-04-01,"TW_10238"
"R_0015316",2016-04-08,"TW_10274"
"R_0027085",2016-09-30,"TW_10269"
"R_0028178",2016-06-24,"TW_10248"
"R_0035557",2016-05-06,"TW_10254"
"R_0035993",2016-02-12,"TW_10246"
"R_0033533",2016-08-26,"TW_10268"
"R_0026801",2016-05-27,"TW_10255"
"R_0035410",2016-04-08,"TW_10253"
"R_0032893",2016-07-15,"TW_10269"
"R_0022515",2016-04-29,"TW_10261"
"R_0034097",2016-06-17,"TW_10243"
"R_0015336",2016-04-01,"TW_10257"
"R_0016781",2016-06-24,"TW_10250"
"R_0008980",2016-06-17,"TW_10260"
"R_0013466",2016-06-03,"TW_10236"
"R_0019769",2016-07-15,"TW_10253"
"R_0037570",2016-02-19,"TW_10254"
"R_0038876",2016-06-24,"TW_10258"
"R_0018087",2016-04-22,"TW_10244"
"R_0033833",2016-08-05,"TW_10253"
"R_0026219",2016-07-29,"TW_10257"
"R_0002727",2016-03-04,"TW_10235"
"R_0026337",2016-01-22,"TW_10238"
"R_0013109",2016-04-22,"TW_10243"
"R_0042227",2016-02-12,"TW_10265"
"R_0015601",2016-04-15,"TW_10248"
"R_0030126",2016-05-13,"TW_10291"
"R_0030952",2016-07-22,"TW_10233"
"R_0031429",2016-02-19,"TW_10232"
"R_0034579",2016-09-02,"TW_10235"
"R_0033149",2016-07-22,"TW_10266"
"R_0028833",2016-01-22,"TW_10265"
"R_0017069",2016-06-03,"TW_10243"
"R_0001843",2016-07-01,"TW_10268"
"R_0036552",2016-09-16,"TW_10239"
"R_0008003",2016-08-12,"TW_10254"
"R_0014276",2016-03-11,"TW_10247"
"R_0006794",2016-05-13,"TW_10258"
"R_0035550",2016-01-29,"TW_10241"
"R_0026027",2016-04-22,"TW_10232"
"R_0010282",2016-08-19,"TW_10236"
"R_0038104",2016-02-26,"TW_10239"
"R_0038456",2016-08-12,"TW_10255"
"R_0023702",2016-08-26,"TW_10237"
"R_0025484",2016-06-03,"TW_10243"
"R_0026608",2016-02-12,"TW_10268"
"R_0032785",2016-07-22,"TW_10240"
"R_0010740",2016-07-22,"TW_10262"
"R_0031485",2016-01-08,"TW_10232"
"R_0034338",2016-09-09,"TW_10265"
"R_0035011",2016-05-06,"TW_10238"
"R_0002701",2016-06-03,"TW_10257"
"R_0041437",2016-02-26,"TW_10241"
"R_0015899",2016-03-11,"TW_10260"
"R_0028809",2016-07-29,"TW_10234"
"R_0014523",2016-08-05,"TW_10272"
"R_0042596",2016-05-13,"TW_10251"
"R_0042295",2016-08-05,"TW_10239"
"R_0000661",2016-06-17,"TW_10232"
"R_0010893",2016-04-08,"TW_10237"
"R_0043507",2016-01-08,"TW_10266"
"R_0036171",2016-05-27,"TW_10244"
"R_0022084",2016-02-19,"TW_10237"
"R_0025149",2016-03-18,"TW_10257"
"R_0011679",2016-07-08,"TW_10270"
"R_0013595",2016-07-22,"TW_10237"
"R_0005677",2016-04-01,"TW_10251"
"R_0037649",2016-02-12,"TW_10276"
"R_0019868",2016-04-29,"TW_10264"
"R_0036363",2016-09-23,"TW_10256"
"R_0005948",2016-09-09,"TW_10269"
"R_0022859",2016-01-15,"TW_10251"
"R_0042966",2016-08-05,"TW_10236"
"R_0025427",2016-06-03,"TW_10269"
"R_0011062",2016-02-19,"TW_10245"
"R_0007693",2016-07-15,"TW_10233"
"R_0022868",2016-06-17,"TW_10240"
"R_0026291",2016-07-22,"TW_10271"
"R_0020957",2016-01-22,"TW_10255"
"R_0012254",2016-09-02,"TW_10253"
"R_0037578",2016-09-30,"TW_10272"
"R_0027930",2016-01-15,"TW_10254"
"R_0017882",2016-07-15,"TW_10263"
"R_0016583",2016-06-10,"TW_10291"
"R_0036936",2016-04-22,"TW_10254"
